,Job_title,Company_name,Locations,Summary
123,Postdoctoral Fellowship - Machine Learning for Robotics,CSIRO,Brisbane QLD,"The Opportunity
Do you have an interest in robotics?
Use your skills to develop & implement novel Bayesian deep learning frameworks
Join CSIRO’s Data61, the largest data innovation group in Australia
CSIRO’s Data61 is seeking to appoint a Postdoctoral Fellowship for their Machine Learning for Robotics area.

As the successful candidate you will carry out new cutting-dege research in the areas of Robotics, 3D LiDAR SLAM and deep learning techniques for Robotics perception. You will develop novel Bayesian deep learning frameworks that are explicitly desinged for 3D LiDAR and multi-modal robots's data. The developed frameworks will be tested and deployed on real-world robotics platform.
Your duties will include:
Work with CSIRO scientists and engineers within the Robotics Research Group and across other research programs at Data61 to develop algorithms and techniques for Bayesian deep learning frameworks for multi/hyperspectral data.
Develop, implement and test novel machine learning, statistical analysis and deep learning techniques on 2D/3D Multimodal, multi/hyperspectral sensory data.
Contribute to collecting data in the field, annotating and cleaning data.
Deploy developed technologies in new domains, and in demonstrating these technologies in the field.
Implement the methodologies developed on robotic platforms and evaluate them through extensive indoor and outdoor field trials.


Location: Pullenvale, Brisbane QLD
Salary: AU$83k – AU$94k plus up to 15.4% superannuation
Tenure: Specified term of 3 years
Reference: 65482
To be considered you will need:
A doctorate (or will shortly satisfy the requirements of a PhD) in a relevant discipline area such as: robotics, mechatronics, electrical or mechanical engineering; computer science or engineering; or applied physics.
Please note: To be eligible for this role you must have no more than 3 years (or part time equivalent) of postdoctoral research experience.
Strong demonstrated theoretical and applied experience in two or more of the following key research areas: Deep Learning, hyperspectral or Multispectral Image Processing, Probabilistic and statistical framework, machine learning and Information theory.
Strong programming experience (C++ and/or Python)
Demonstrated experience in the collection and processing of large data sets, development of efficient algorithms on large datasets, and development of machine learning algorithms or protocols for processing noisy and unstructured data.
For details about who to contact and for more information please view the Position Description
Flexible Working Arrangements
We work flexibly at CSIRO, offering a range of options for how, when and where you work. Talk to us about how this role could be flexible for you. Balance
Diversity and Inclusion
We are working hard to recruit diverse people and ensure that all our people feel supported to do their best work and feel empowered to let their ideas flourish. Diversity and Inclusion Strategy

We are committed to the safety and wellbeing of all children and young people.
About CSIRO
At CSIRO you can be part of helping to solve big, complex problems that make a real difference to our future. We spark off each other, learn from each other, trust each other and collaborate to achieve more than we could individually in a supportive, rewarding, inclusive and truly flexible environment.
How to Apply
To apply online, please provide a CV and cover letter outlining your suitability and motivation for the role.
Applications Close
Friday 13 March 2020, 11:00 pm AEDT"
124,"Director of Engineering, Machine Learning",Culture Amp,Melbourne VIC,"Who We Are
What do Airbnb, Slack and Salesforce have in common? They use Culture Amp every day to make their workplaces better, along with over 2,600 other companies from around the globe, making up a community who stand together to improve the world of work.
With offices in Melbourne, San Francisco, New York, and London, Culture Amp isn’t just for fast-growing startups - we’re for every organization that wants to put culture first. By making it easy to collect, understand, and act on employee feedback, we enable People teams to make better decisions, demonstrate impact, and turn company culture into a competitive edge.
It’s what makes us the world’s leading people & culture platform.
The Opportunity at Culture Amp
Culture Amp is seeking a Director of Machine Learning to lead our machine learning engineering team. This is an exciting opportunity to work with some of the best minds on complex problems in the area of natural language processing (NLP), recommendations, and foresight prediction.
As the first and largest people & culture platform we have more and better structured data than anyone in the employee feedback space. We already collect data from millions of employees across thousands of customers and many more in our People Geek community. We have leveraged that data to draw important insights for our customers to help them create better places to work. For Culture Amp machine learning plays a crucial and increasing role in helping our customers realise meaningful insights from our data moat. We continue to be committed to leveraging cutting edge techniques to uncover and communicate ever deeper insights and help our customers drive meaningful change.
Leading both people and the machine learning technology vision, this role will help us deliver numerous features that will have a significant impact for our customers.
Examples of where machine learning can help us unlock more value:
What are employees talking about? Negatively? Positively?
Which cohort of employees are most at risk of leaving?
What biases exist when giving feedback?
What actions are most effective for companies like yours?
What are the early indicators that somebody needs support to continue to be high performing?
Responsibilities include:
Hiring and leading all our machine learning engineers
Shaping the machine learning road map
Working with product managers to deliver world-first features
Strategically positioning Culture Amp for future success in machine learning
Educating and training others in the business about where machine learning could have a big impact
Setting the machine learning technology direction and future architecture
Bringing your hands-on experience of Python coding and developing models as well as deploying them to production to ensure our ML engineers can have maximal impact
Being able, when required, to roll up your sleeves and get on the tools to help the teams deliver
What you bring to our camp
You will help shape the future of ML at Culture Amp through guiding the development of the next round of machine learning features. You will guide features from conception through to implementation, by helping to identify the right features to build, and making sure we have the people and expertise to prototype and build them.
The conception phase starts with conversations with product managers and other stakeholders. Product managers are well placed to know what some of the customer problems are, but you will need to provide guidance on which of those problems ML can help with, and maybe find new opportunities which have not yet been considered.
You will need to have enough experience with machine learning to evaluate both the benefits and risks of any particular machine learning project. Does the customer value, justify the delivery effort and its associated uncertainty? And will the risks of developing an ML solution be acceptable? What level of accuracy is acceptable for this feature? You will need to be able to communicate this kind of information effectively with colleagues, product managers, people scientists, tech leads and delivery leads, who may not be aware of the technical details of machine learning.
During development you will need to know how to plan and scope, at a high level, the steps needed to implement an ML solution to a customer problem. From:
mapping the problem to something solvable with machine learning
prototyping possible solutions
creating necessary production services and integrating with the product to bring it to customers
delegating the details of this work to other ML engineers as appropriate
To achieve this, you will need to have broad knowledge of and experience with a wide range of ML algorithms and techniques (including traditional supervised learning, deep learning and unsupervised methods) and the tradeoffs of each as well as evaluation methodologies. You will also need a sound knowledge of the best practices for the production of ML projects, including how and when to annotate data to ensure system accuracy and provide training material, and knowledge of how to best leverage third-party data sources even when they do not match the domain perfectly (eg through techniques such as transfer learning). As we deal extensively with textual data, you will ideally have knowledge of natural language processing techniques.
You will also need to make sure the ML Engineers in the practice are set up for success to help achieve these goals. This includes making sure that we have the right people, that they are working in the appropriate parts of the company, and that they have the skills necessary for a particular project. You may need to upskill less experienced engineers on particular facets of machine learning as necessary.
What We Offer
You’ll be supported as you develop in your role and have access to great benefits such as our ‘Coaching for Everyone’ and ‘Learn Yourself Up’ programs. You’ll also receive a competitive package plus generous stock options, flexible working and other benefits."
125,Data Engineer,Assignar,Sydney NSW,"As our Data Engineer, you will work in collaboration with other engineers, product managers, and data analysts to understand our internal stakeholders and customers data needs and translate these requirements into actionable data products/assets. You will be someone who is passionate about product development and believes that data is the key element to support any kind of innovation.
You will help design, maintain and evolve our operational data stores as the product grows and evolves. A data store which is reliable, timely and accurate.
You are able to challenge yourself to build a capability from which analysts, product managers can get insightful data that drives product innovation for Assignar.
You'll have the opportunity to work with all our areas to design data solutions across all aspects of our ecosystem.
Responsibilities
Leveraging data from a variety of sources to build and maintain our data lake and datawarehouse.
Research new ways for data acquisition.
Automate and monitor ETL jobs created by self and others.
Apply industry best practices for data capture and storage.
Lead the data projects by understanding the requirements, suggesting solutions and timely delivery
Work independently and as a team to deliver complex projects involving various technological and product teams
Work with data scientists to integrate their machine learning models in production environment.
What we are looking for:
At least 6+ years of proven experience working as a Data Engineer leading with complex environments and big data technologies
An ability to read/write very complex SQL statements
Comfortable within the cloud Data Warehouse best practices and solutions
Snowflake/AWS Redshift/Big Query experience is essential for this role.
Experience in spatial, semi-structured and unstructured data.
Experience designing, building, and operating data pipelines
Experience with various ETL tools (Airflow, Luigi, DataPipeline)
Experience with CI/CD frameworks will be highly regarded
AWS Experience (S3, Athena, EMR, Kinesis, etc)
Comfortable with programming languages: (Python)
Experience with streaming frameworks such as Spark Streaming, Flink and Kafka Streams would be an advantage
Understanding the fundamental concepts of Machine Learning
About Assignar
Assignar was founded in 2014 as a provider of construction operations management software for subcontractors and self-perform general contractors. Assignar was born in the cloud and helps construction contractors run their business by providing end-to-end, real-time management of a company's workforce, assets, schedule as well as safety, quality and other operational processes. Assignar's clients operate in road, rail, civil, mining, oil and gas, infrastructure and other construction disciplines. Assignar counts companies like UGL, Lendlease, Sydney Trains, Laing O'Rourke, Downer, Veolia, and Liebherr among it's growing customer base. For more information, visit www.assignar.com"
126,Software Development Engineer - Amazon Web Services,AWS Australia Pty Ltd,Sydney NSW,"8+ years of professional software development experience developing high quality code and comfortable with test driven development.
Programming experience with at least one or more modern language such as Java, Python, C++, or C# including object-oriented design.
Computer Science fundamentals in object-oriented design, data structures, algorithm design, problem solving, and complexity analysis.
You’ll have a built systems that scale through software, contributing to the architecture and design (architecture, design patterns and reliability.
Experience in communicating with peers, technical teams, and senior management to collect requirements, describe software product features, technical designs, and product strategy.
Being able to contribute to and set software engineering “best practices” within the team and globally.
Distributed computing and large-scale systems, taking a leading role in building complex software systems that have been successfully delivered to customers.
Have mentored software engineers to improve their skills, and make them more effective, and productive software engineers.

Amazon Web Services (AWS) is the world leader in providing a highly reliable, scalable, low-cost infrastructure platform in the cloud that powers hundreds of thousands of businesses in 190 countries around the world!

Our Builder Tools, Networking, Redshift, RDS, Aurora, Safety Engineering and AMS are expanding their software presence here in Sydney, Australia. These teams are responsible for building high impact software products and tooling that directly improve the lives of internal and external customers, working on some of the largest distributed systems in the world with the endless challenges of solving some of the most complex problems related to user-experience, big data, machine learning, automation and cutting edge technologies!

Our teams have a very flat organizational structure and casual office vibe. They operate much like a start-up in that we try to keep them small, but leverage all the resources and stability of being the largest cloud provider. This dynamic creates a fast-paced, intellectually stimulating environment with a lot of ownership, collaboration, and little red tape.

We are looking for Software Development Engineers who have built a lot of software – shipped products, created platforms, tools and modules. You’ll be passionate about optimizing the software development experience at a very large scale, using your strong technical skills and motivation to achieve results in a fast paced environment.

Enthusiastic about learning new technologies, industry trends who get excited by the idea of solving hard technical challenge it what we are seeking!

As a Software Development Engineer you will:

Create technical strategies and deliver with limited guidance.
Influence your team's software architecture and likely influence related teams architecture too.
Solve difficult or complex architecture and business problems. Your solutions are extensible. You work to simplify, optimize, and remove bottlenecks.
Focus on architecture, design and code impact dependencies, yields significant performance, availability, and business value.
Successfully launch software for the business and resolve architectural deficiencies.
Lead projects to improve engineering, test, and operational excellence best practices on your team.
Understand your team's architecture in detail and make technical trade-offs between short-term team needs and long-term business needs.

Knowledge of professional software engineering practices & best practices for the full software development life cycle; including coding standards, code reviews, source control management, build processes, testing, and operations.
Exposure to large-scale distributed storage and database systems (e.g. SQL, NoSQL, Graph Databases)
Have mentored software engineers to improve their skills, and make them more effective, and productive software engineers.
Delivered software in an environment that utilises Agile methodologies like SCRUM or Kanban.
Familiarity with AWS Cloud product suite.
Linux/UNIX administrator experience."
127,Data Scientist | Machine Learning & AI,CircuIT Recruitment Group,Melbourne VIC 3000,"Up to $160, 000 + Superannuation
Work heavily within Machine Learning & AI
Melbourne CBD

About the company

My client is a company that specialises within the Data Science space – specifically within areas such as Machine Learning and AI. Their foremost goal is to create distinct AI applications and platforms that are available to everyone, from individuals all the way up to big corporations.

About the role

Within this position as a Data Scientist you will be working heavily alongside other top-tier Data Scientists and Software Engineers to provide exceptional product outcomes. You will be responsible for the architecture and development of scalable data engineering and machine learning services.

Skills & experience

You will preferably have 3 years’ experience working with:
Python / R / Java
AWS or GCP
Spark / Hadoop
Scala / Go

You will have:
Experience within Deep Learning, Data Structures, & Algorithms
Experience within NLP / NLU
Highly skilled within Machine Learning & AI
Full working rights (PR / Citizenship)
PhD in Computer Science or equivalent
Solid stakeholder experience

Benefits
Attractive salary + stock options
Flexible work / life balance
Strong opportunity to learn and grow professionally
Working with cutting-edge tech
How to apply

Click APPLY or Call Brianna on 03 9245 0609 for a confidential discussion."
128,Software Development Engineer,Amazon Support Services PtyLtd,Sydney NSW,"3+ years of experience designing, building, deploying, operating, scaling and evolving distributed systems and high-volume transaction applications in a 24/7 dev ops environment
3+ years of industry experience in software development with Java, C#, Python, Ruby, or other similar/object-oriented language
Experience with software development methodologies like Kanban, SCRUM, or Scrumban; ability to communicate and interpret requirements documented via user stories or technical specs.
Experience with full stack development teams, owning APIs, UIs, and data stores. Operating software in data centres or cloud environments.
Bachelor’s Degree in Computer Science, Computer Engineering, related field or equivalent work experience
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation

The Amazon Defensive Security Organization protects and defends customer trust by ensuring resilience to information security threats. We strive to understand our attack surface and threats, and respond with adaptive defenses based on risk. Software Engineering is a core component that helps us achieve our mission through building high-profile, critical software solutions at a scale that allows security professionals at Amazon to focus on resolving threats while software manages all known unknowns.

What will you help us create?

We are tasked with building scaled software supporting the high-tempo needs of security teams at Amazon. Threat intelligence, detection, monitoring, hunting, and response, forensics, malware, reverse engineering, security analysis and machine learning. If these concepts interest you – read on!

You will work with other members of our growing team to investigate design approaches, prototype new technology and evaluate technical feasibility of ideas. You will write high quality distributed software systems, operating at a massive scale that’s not available anywhere else. Come help us drive best practices, operational and engineering excellence across the organization, impacting how other teams operate!

What are we looking for in an ideal candidate?

We are looking for candidates that have experience in shipping well-designed software and partnering with systems engineers, development engineers and technical program managers to deliver consumer facing products. We want engineers that demonstrate great passion for customers, agility and adaptability in the face of fast changing business requirements and innovation. If you enjoy shipping software in a fast-paced environment and collaborating on new approaches to building and serving our Customer’s and Amazon’s security, come join us!

Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation

Applications will only be accepted from candidates that have the appropriate rights to work permanently in Australia

Strong, object-oriented design and coding skills. Knowledge of a scripting languages a plus
Experience with distributed (multi-tiered) systems, algorithms, and relational databases
Understanding of DevOps and operational support of software in production; build tools and CI/CD
Experience with Amazon Web Services tech stack is a plus. Working knowledge of core AWS products [S3, Lambda, Dynamo, RDS, ELBs, Route53 etc.]
Excellent verbal and written communication skills. Ability to partner with engineers, program managers, and customers
Ability to think outside of the box, innovating and driving product vision for the space, focusing on goals and needs of end customers
Ability to deal with a high degree of ambiguous/undefined problems; ability to think abstractly and big, finding solutions on your feet
Master’s Degree in Computer Science, Computer Engineering, or related field or equivalent work experience is a plus"
129,Software Developer,Fortix,Perth WA 6000,"Hi, my name is Paul Faix and back in 2004 I started a multi award winning company Fortix. We have developed an end to end business management platform that is personalised for our valued clients. Most of our amazing clients are market leaders in their industries and relying on Fortix to help them grow.
For over 15 years I've been working with developers to create our product which we named Fortix Freedom. Being an engineer myself I can understand that it takes time to write a great code. I also learnt that our people love flexibility as of how, when and where they work.
Hence the reason I've never canceled anyone's leave requests or holiday plans. In fact quite opposite - I love when our people take rest and enjoy life without the screen. Our developers love hiking, rock-climbing, diving or just relaxing on the beach.
And here is the reason why it works for us:
We work on a single product and relentlessly pursue perfection. All value we create in our product we release to all our clients. So your engineering excellence directly adds value to our clients and our platform at the same time. A very different approach as the one of the time propositions where everyone is trying to save project time pushing you to do miracles overnight. Sounds familiar?
We allow a significant amount of time for engineers to pick work they would love to do on the platform. Only they can see what needs to be improved and changed so we give them plenty of opportunities to do that. Also we have roadmap driven development - you will be invited to contribute to the roadmap as well.
I know that it is not easy to leave the current work. So here is the deal.
I will make it easier. Forget all the HR departments selections - just send me a confidential email that you are considering working with us. I will send you job details and we can meet after hours to check your tech skills. Don't worry you don't have to be a rocket scientist to apply. If you have solid experience and passion for PHP programming and MySQL this could be the job for you.
We have it all ready for you to join us - work environment, place at our funky CBD office, senior engineer to guide you and help you get up and running quickly. Our collaborative culture is to support one another and your success will be our success.
You will be working as a project engineer supported by our long term team of core platform engineers. There will be plenty of help if you need it. You will be working on integration of 3rd party products using API's, rewriting legacy code, developing cool new features and many other exciting jobs.
One of the best feedbacks I've received from one of our long term employees was that each year it feels like he is working for another business - there is always something new to learn and explore.
Our business vision is set for the next decade. Becoming the best personalised platform for Small Business (SME’s) gives you plenty of amazing opportunities for growth and learning of new cutting edge technologies such as AI and machine learning.
If you ask me why I love my work I would tell you that it is because of my team and the amazing work they do. Our clients love us too. We enjoy a 5 star rating on Google and our business is growing. But my greatest achievement is never missing paying salary on time during the last 15 years. Perhaps one of many reasons best people are working with me for 10+ years.
Thank you for taking time to read the Fortix story. Now over to you. Help us to write the next chapter.
Let's have a chat.
PS: Need a sponsor? I've sponsored a number of people in the past. If you need help with sponsorship we can talk about it too.
Job Types: Full-time, Permanent
Salary: $80,000.00 to $99,000.00 /year
Experience:
software development: 3 years (Required)
Location:
Perth WA 6000 (Preferred)
Work Eligibility:
The candidate can work permanently with no restriction on hours (Preferred)"
130,Engineer Systems (Signals),Rio Tinto,Perth WA 6837,"Engineer Systems (Signals)
Be part of changing the shape of Rail Engineering and Asset Management
Discover & enjoy the benefits of coastal living – Karratha Based
Working Mon – Fri – Residential Role

The Rio Tinto Iron Ore AMES (Asset Management and Engineering Services) Rail Team are, along with the Rail Maintenance and Operations teams, at the core in delivering our business objectives to reliably and safely deliver iron ore to 4 ports from 16 mining operations across 1,700km of captive rail network.
Within AMES we provide technical expertise and guidance to support and continually improve the Rio Tinto Iron Ore Rail Network in 5 key areas;
Act as the Technical Authority and provide support for our operational partners to allow our business, group and team objectives to be safely met
Provide effective Governance and Assurance to ensure our assets are fit for purpose and asset risk and performance is understood and controlled
Provide Systems Engineering capabilities to give design control and management of complex systems over their life cycle using requirement and configuration management and system integration
Use Asset Health data to analyze and understand the Rail network asset condition and performance and move towards a predict and prevent asset management strategy
Use data to make informed Asset Planning and Optimization decisions, and own the Asset Management Framework that provides strategies and plans with a clear line of sight from the overall business objectives to the front line asset delivery objectives
Why join us?
Be part of a team which recognises that people capability is a critical component needed to successfully operate and maintain a Rail Network, where you’ll have a tangible influence on developing innovative improvement initiatives
Work at the forefront of cutting-edge innovation, leveraging digital technology and harnessing artificial intelligence and machine learning as part of our day to day operations
With substantial innovative technologies, such as AutoHaul (https://bit.ly/2tA53jj), already implemented and significant investment planned in the Rail Network in the near future Rio Tinto Iron Ore is leading the Industry 4.0 revolution
Learn from the best in the industry with leaders across the globe, keen to share expertise and to grow the expertise of their teams and challenge yourself and push boundaries to delivery outcome based objectives
About the role
Due to continued growth we are expanding the team and are currently recruiting for a Systems Engineer. Reporting to the Specialist Signals, you will:
Provide input to develop relevant standards, design specifications for all wayside and communication assets
Provide input to develop Whole of Life plans, sustaining capital plan and maintenance tactics and strategies for wayside and communications assets
Identifies and leads reliability improvement and cost improvement programs for assets
Monitor all projects for compliance with Rio Tinto Iron Ore Rail Network standards and procedures
About you
To be successfully considered for this role you will have:
Technical Engineering degree (desirable) or relevant experience in the railway industry
Good understanding of wayside asset protection systems
Experience with wayside signalling system interfaces
Good understanding of system engineering process
Creating an inclusive and diverse workforce
We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.
Apply today if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.
Please note, in order to be successfully considered for this role you must complete all pre-screening questions. You may also be required to complete on-line assessments as part of the selection process."
131,Software Engineer,Earth AI Operations Australia,Parramatta NSW,"About the business
EARTH AI is a high growth start up. Our mission is to fundamentally improve the efficiency of mineral exploration to provide enough metals and minerals for the current and future generations, by developing the-state-of-the-art technologies and integrating them into every stage of mineral exploration.
About the role
We are looking for a motivated and passionate software engineer to join our multi-disciplinary team and develop cutting-edge machine learning models and other data science products to drive our mission forward.
You are expected to learn quickly, work on multiple challenging projects, deliver high-performance, robust and scalable software solutions, and take the initiative to drive innovations and optimizations.
You will uphold the coding standard and promote the best practices in collaborative programming and data engineering throughout the company.
You will learn new techniques, stay on the cutting edge, and promote promising technologies within the team.
You should be willing to get your hands dirty with a wide range of messy and large datasets.
Reporting to our CTO, you will be part of a collaborative and growing research team based in Sydney. You will be working alongside amazing scientists, engineers, and geologists, directly impacting our mineral exploration strategies and operations.
Benefits and perks
Competitive compensation package that matches your skill and experience level
Share scheme
Once-in-a-lifetime expedition trip with our geologists to the astonishingly beautiful outback Australia, hiking, 4WD-ing, and camping away from civilisation
Opportunities to grow: financial, career, professional and personal
Conference and training allowances
A real entrepreneurial spirit and drive to make a tangible difference in the world
Allocated time to work on your own pet projects
Team lunches and group activities
Flexible schedule
Skills and experience
As a minimum, you will need:
an honours degree or higher in computer science or a related field
2 years of experience as a data engineer
a high standard of coding and a working knowledge of industry best practices
proficiency with cloud technologies (GCP preferred, e.g., GKE) for large scale solutions
proficiency with python for solving big data problem
proficiency with unix-like operating system
Job Types: Full-time, Contract
Salary: $100,000.00 to $129,999.00 /year
Experience:
software development: 2 years (Preferred)
Work Eligibility:
No work eligibility is required, I am willing to sponsor the right candidate (e.g. visa) (Preferred)"
132,Engineer Systems (Signals),Rio Tinto,Perth WA 6837,"Engineer Systems (Signals)
Be part of changing the shape of Rail Engineering and Asset Management
Discover & enjoy the benefits of coastal living – Karratha Based
Working Mon – Fri – Residential Role

The Rio Tinto Iron Ore AMES (Asset Management and Engineering Services) Rail Team are, along with the Rail Maintenance and Operations teams, at the core in delivering our business objectives to reliably and safely deliver iron ore to 4 ports from 16 mining operations across 1,700km of captive rail network.
Within AMES we provide technical expertise and guidance to support and continually improve the Rio Tinto Iron Ore Rail Network in 5 key areas;
Act as the Technical Authority and provide support for our operational partners to allow our business, group and team objectives to be safely met
Provide effective Governance and Assurance to ensure our assets are fit for purpose and asset risk and performance is understood and controlled
Provide Systems Engineering capabilities to give design control and management of complex systems over their life cycle using requirement and configuration management and system integration
Use Asset Health data to analyze and understand the Rail network asset condition and performance and move towards a predict and prevent asset management strategy
Use data to make informed Asset Planning and Optimization decisions, and own the Asset Management Framework that provides strategies and plans with a clear line of sight from the overall business objectives to the front line asset delivery objectives
Why join us?
Be part of a team which recognises that people capability is a critical component needed to successfully operate and maintain a Rail Network, where you’ll have a tangible influence on developing innovative improvement initiatives
Work at the forefront of cutting-edge innovation, leveraging digital technology and harnessing artificial intelligence and machine learning as part of our day to day operations
With substantial innovative technologies, such as AutoHaul (https://bit.ly/2tA53jj), already implemented and significant investment planned in the Rail Network in the near future Rio Tinto Iron Ore is leading the Industry 4.0 revolution
Learn from the best in the industry with leaders across the globe, keen to share expertise and to grow the expertise of their teams and challenge yourself and push boundaries to delivery outcome based objectives
About the role
Due to continued growth we are expanding the team and are currently recruiting for a Systems Engineer. Reporting to the Specialist Signals, you will:
Provide input to develop relevant standards, design specifications for all wayside and communication assets
Provide input to develop Whole of Life plans, sustaining capital plan and maintenance tactics and strategies for wayside and communications assets
Identifies and leads reliability improvement and cost improvement programs for assets
Monitor all projects for compliance with Rio Tinto Iron Ore Rail Network standards and procedures
About you
To be successfully considered for this role you will have:
Technical Engineering degree (desirable) or relevant experience in the railway industry
Good understanding of wayside asset protection systems
Experience with wayside signalling system interfaces
Good understanding of system engineering process
Creating an inclusive and diverse workforce
We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.
Apply today if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.
Please note, in order to be successfully considered for this role you must complete all pre-screening questions. You may also be required to complete on-line assessments as part of the selection process."
133,Senior Data Engineer,Rio Tinto,Brisbane QLD 4001,"Data Engineer - Brisbane
Join a global mining organisation
Did you know Rio Tinto’s time series data is in the scale of Petabyte (2^50 B) and growing?
Did you know Rio Tinto uses a wide range of modalities, including images, videos, time series, and tabular, to enable data driven solutions?
Work in a flexible work environment where we champion engagement and diversity
About the role
We have an opportunity for a Data Engineer to work with challenging and exciting analytics problems and make a positive impact to the business, while engaging with a global team of technology experts and engineers.
Reporting to the Principal Advisor Processing you will support the Aluminium business to design and continually improve services that solve business problems and provide insight to making improved decisions through:
Designing, building, and deploying data pipelines to serve analytics models
Utilising the latest available technologies to flexibly manage and scale data pipelines and analytics models
Engineering complex systems to manage big data compute tasks
Challenging and collaborating to derive new and novel techniques to improve the service of data to models
Developing platforms and processes that support the reproducibility of results.
You will also:
Ensure best in class processes and techniques to develop and deploy data analytics solutions to the business
Ensure the quality assurance and quality control of all data analytics products released to the business
Capture and record the intellectual property generated.
Share what has been developed in GitHub to help foster a new generation of data driven decision makers and enable them to improve upon what has already been done
Engage with clients and key stakeholders to build their understanding of data analytics
Provide training and knowledge transfer to support the deployment and continuity of the analytics products developed
About you
You will ideally have a postgraduate qualification in Mathematics, Statistics, Computer Science or related field combined with several years of experience in data science projects, preferably using agile methodologies.
You should also have experience with some or all of the below:
Streaming data
Pipeline development and analytics
AWS platform deployment
Systems modelling, simulation, algorithm development, model deployment and lifecycle.
Data storage technologies, data modelling, and APIs.
Linux
Cloud services (AWS or Azure) and containerised application deployment
Implementation of data science projects, including familiarity with machine learning libraries, and frameworks (e.g. Sci-kit Learn, H2O, TensorFlow, Keras, Tidyverse)
Coding in SQL, Python, Scala and Go (desirable)
Software engineering (desirable)
Massive parallel processing architectures, inclusive of the use Hadoop and/or Spark (desirable)
Where you will be working
Rio Tinto is a global leader in aluminium, one of the world's most widely used metals. Active in the sector for more than 110 years, we operate large-scale, high-quality bauxite mines and alumina refineries; alongside the world's most modern and competitive aluminium smelters portfolio. Our industry leadership includes our benchmark smelting technology and enviable hydropower position, key strengths in today's carbon-constrained world.
The Aluminium business is based in Brisbane, with sites in NT, Queensland, NSW, Tasmania and New Zealand.
Data science roles have diverse, multi-industry backgrounds and comprehensive skills in the fields of data modelling, engineering, and visualization as well as advanced analytics techniques including machine learning and optimisation. These skills are used to turn data into information that can be used to make improved decisions and generate competitive advantage for Rio Tinto.
About us
As pioneers in mining and metals, we produce materials essential to human progress.
Our long history is filled with firsts. We’ve developed some of the world’s largest and best quality mines and operations, and our people work in around 35 countries across six continents. Aluminium and copper, diamonds, gold and industrial minerals, iron ore, coal and uranium: our materials make up the world around us. You’ll find then in smartphones, planes, cars, hospitals and throughout your home.
Creating an inclusive and diverse workforce
We are a diverse team of talented, enthusiastic individuals who foster a culture of inclusion. No matter how they may differ, our people share one thing in common. It’s a belief that work is more rewarding when we are accepted and valued for our differences, not judged by them. We all have something to contribute, and it’s this contribution that makes for a great organization and fulfilling career.
Apply today if you want to work with the latest technology and innovation, in an environment where we challenge you to drive positive change.

Please note, in order to be successfully considered for this role you must complete all pre-screening questions.
We are seeking to increase the diversity across our operations in order to improve equal opportunity outcomes for our employees and encourage female applicants to apply."
