,Job_title,Company_name,Locations,Summary
17,Head of Insights & Data Analytics,H2R Consulting,"Wellington City, Wellington","H2R Technology are pleased to have the opportunity to drive the recruitment of a unique role within an amazing organisation, Volpara Solutions, setting out to change lives globally with their software and products.

The Insights and Data Analytics team is responsible for delivering key data and insights to internal customers, empowering them to make the right decisions at the right time. When this team is successful the Customer Success team will be able to identify opportunities for customers to improve patient outcomes and the Science and Product teams make data driven development decisions.

Key Responsibilities:
In conjunction with key internal stakeholders, develop the Data & Insights strategy, to ensure the right insights and information is delivered at the right time to empower our internal teams.
With the team and key stakeholders, develop a regular reporting schedule and associated reports and dashboards, including the analysis of customer data to identify opportunities to support customer productivity gains and ultimately better cancer detection at less cost.
Determine the go-forward technological platform for data and insights, lead any resulting implementation of any new tooling.
Identify and implement opportunities for standardisation, automation and process improvement.
Utilizing Volpara’s unique data set, support the Imaging Scientists and Machine Learning Engineers to develop predictive insights.
Produce ad-hoc reporting as required.
Develop a high performing team of data analysts who have clear goals, receive regular feedback and opportunities for development.

You will have:
Previous experience leading a team of data analysts delivering insights to internal and external customers.
Experience using R, SQL and PowerBI
Experience building and maintaining a data pipeline. Understanding best practices for capturing customer data on a consistent and reliable basis. Then transforming that data into a scalable and usable database to drive customer analysis and insights.
Experience working in a Software as a Service or medical technology preferred.
If you are keen on being part of an organisation that is doing amazing things in the MedTech market globally and you feel you have the experience – then this is the role for you.

Apply by sending your CV to Kane Landers – kane.landers@H2R.co.nz quoting “25074 – Insights & Data Analytics Manager” in the subject line. Alternatively, you can apply using the button below. You can call me on (04) 499 9471 for more information. ."
18,Systems Administrator,Presto Resourcing Options,"Wellington City, Wellington","Role type: Permanent
Location: Wellington
Job published on: 10 February 2020
Work for a NZ government agency on permanent roles based in Wellington CBD. You will be supporting the platform for people to use the products for data insights. You will work with data scientists and analysts to ensure the platform is fit for purpose, performing well and is evolved over time.

You will:
Support BI/Data,Qlik, R Server, Business Objects and other business applications
Provide Technical support for M365/SharePoint/Collaboration tools in Microsoft Cloud space
Technical support for server based technologies like Lotus Domino, SAS, and CA Service Desk toolset.
Implement and manage complex technical systems
Work on Microsoft Operating system and related technologies
Have experience in managing and supporting MDM systems, such as BES environments
Have an analytical approach to resolve issues and provide sustainable solutions
Have good communications skills and clarity of thought process
Have good understanding of ITIL framework
Have hands on system level troubleshooting experience
Experience with NZ government systems or in a larger organisation that uses service management is preferred.

Apply Now or Contact Dheeraj Deshmukh on 0211951321 for further information"
19,Service Representative (SPACE),Livestock Improvement Corporation,"Hamilton, Waikato","At a glance:
Ref: 36057 | Hamilton (Newstead) | Administration, Data Entry & Documentation | Entry, Graduate, Experienced | Permanent, Full Time | SPACE Service Representative 281218.pdf
About Us
We all have our improvement stories to tell. At LIC we believe in constant improvement, never settling and always striving for greatness. We know little improvements can add up to huge gains for our customers, and for our country. We value NZ primary industries and will do whatever it takes to support and grow our farmer community. We're down to earth and we're a diverse bunch - a mix of super smart scientists, veterinarians, farmers, sales people and clever marketing folk. We are inclusive and count ourselves lucky to have people from all backgrounds working with us.
LIC is based in Newstead, Hamilton, where we enjoy more affordable housing, relaxed commuting, easy parking and a readily accessible outdoor lifestyle. Our campus is in a rural setting just outside Hamilton and includes a social club, swimming pool, onsite parking, tennis and volleyball courts and a café with great coffee. We also offer generous sick leave entitlements, extra leave days per year, family leave for new parents, discounted insurance, employee shares scheme, mental health & well-being program, internal training programmes and an employee assistance programme to name but a few - and we're still working on improvements!

About the Role
Our SPACE department is LIC's newest innovation and involves the use of satellite imagery to enhance on-farm decision making.
In this role you will be responsible for delivering the operational requirements for SPACE to the New Zealand Dairy Industry. There will be in-depth training for this position as it is an important function to the success of our SPACE product. This is a permanent full time role.

About You
We are seeking a quality focused individual with exceptional administration and communication skills. To be successful you will need to demonstrate the following:
Excellent phone manner and confident handling of both inbound and outbound calls;
Exceptional attention to detail and high degree of accuracy in all work;
Experience with MS Office with intermediate skills in Excel;
A background in agriculture will be a distinct advantage.
To be successful at LIC means you'll thrive in a fast-paced, busy environment and you'll be adaptable to change. You'll also enjoy working within a team of dedicated individuals, and be able to deliver a professional approach when working with a wide array of customers.

How to Apply
If you're after a rewarding and social career with people who embrace our company values of Integrity, Innovation, Spirit of Co-Operation, In-tune and Passion, then we would consider ourselves lucky to welcome you on-board.
For more information and to apply, go to our website www.careers.lic.co.nz/open-positions
Job code: 36057
Applications Close: 4 March 2020"
20,"Senior Operations Manager, JUMP",Uber,"Auckland City, Auckland","At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role

Operations are the heart of every JUMP launch - ensuring our e-mobility vehicles are maintained and charged - exactly when and where our customers need them, 24/7/365. As the Senior Operations Manager, you will create the operational strategies, establish and refine processes, and drive the innovation that will determine the continued success of not only JUMP in Auckland, but will lay the blueprint for future JUMP systems everywhere.

The Senior Operations Manager role demands a self starting, challenge-seeking problem solver. We're looking for someone who is process-driven, detail-oriented, and organized, but also excited to roll up their sleeves and get their hands dirty. The role will split time behind a computer and in our logistics hub / field, as you will be responsible for owning and refining operational processes.
What You’ll Do:
Manage our local logistics hub and workforce - Operations is core to this role. You will have the responsibility for defining our hiring needs, building our local team and managing our logistics hub. You will focus on ensuring our operations are safe for riders and contractors as well as efficient in executing on what needs to be done to make our business is a success in Auckland. This includes allocation of labor, assigning job duties, managing staffing agencies, allocating and tracking performance KPI’s.
Create & Optimise Process - we are a new company launching a new product in new environments - we not only need to create and constantly optimise our own processes for this operation, but for the many JUMP systems that are to follow in the near future.
Grow the business - you will be constantly seeking solutions that scale, while overseeing the growth of our business. Your processes and projects will directly contribute to the city’s growth.
Analyse Data - you will ensure you are creating, collecting, and incorporating as much data about operations as possible to constantly monitor performance and find opportunities to improve. You, with help from colleagues, will build the analytical frameworks and operational models to enable constant improvement.
Problem Solve - all day everyday. You will operate a technology platform and capital assets in dynamic urban environments. All kinds of obstacles, barriers, problems, and snags happen on a daily basis and you must be ready to solve them as fast as they happen. You see upcoming systemic problems from far away, and nip them in the bud.
Collaborate - operations will need to collaborate with data scientists, communications and marketing, engineers, supply chain professionals, HR, and other teams.
Balance attention to detail with swift execution - we need to do things quickly, and we need to do them well. Balancing those can be challenging, and this should be a strength.
Wear many different hats - This role will have ownership over areas including managing a large and diverse team of field technicians and/or mechanics, overseeing our operations in the field or our logistics hub, facilities and vehicle upkeep, workplace safety, parts inventory, charging infrastructure, process creation, project management, etc.
Ability to learn new skills and grow with the role - As JUMP continues to expand, this role will be charged with directing and overseeing additional operational processes and projects.
What You’ll Need:
Minimum of 7 years of experience in operations, supply chain, engineering, manufacturing, or relevant business / industries.
Minimum of 3 years leadership experience
Experience solving complex problems, exercising good judgment in ambiguous circumstances, and effectively communicating across a diverse team.
Comfortable learning and using new software tools.
Strong interpersonal skills. Ability to build relationships, lead a team, manage employees, and create a hard-working but fun workplace
Proven to be self-motivated, self-directed, and eager to take ownership of tasks to ensure a solution.
Black belt in problem-solving.
Excellent organization and time management systems for yourself and your team.
Knowledge or passion for any of the following a plus: the local market, mobility, mechanics, engineering, and data/analytics.
About JUMP:
JUMP is building the future of urban mobility: shared electric vehicles that are the quickest, most enjoyable, and most empowering way to get around a city. Cheaper than most transportation options and faster than cars in traffic, JUMP is a game-changer for local transportation. Founded in 2010, JUMP pioneered dockless bike share and has deployed more than 14,000 bikes in 6 countries. This year JUMP is launching the next generation of e-mobility options across ANZ. Our goal is to transform cities, making them more sustainable, equitable, and livable through electric mobility.
To make this vision a reality, we need to grow our team. We place tremendous value on our company's roots and culture: a mix of ingenuity, controlled chaos, hard work, and sense of purpose. This is a great opportunity to join a rapidly growing team that is shaping the future of transportation."
21,"Senior Operations Manager, JUMP",Uber,"Auckland City, Auckland","At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role

Operations are the heart of every JUMP launch - ensuring our e-mobility vehicles are maintained and charged - exactly when and where our customers need them, 24/7/365. As the Senior Operations Manager, you will create the operational strategies, establish and refine processes, and drive the innovation that will determine the continued success of not only JUMP in Auckland, but will lay the blueprint for future JUMP systems everywhere.

The Senior Operations Manager role demands a self starting, challenge-seeking problem solver. We're looking for someone who is process-driven, detail-oriented, and organized, but also excited to roll up their sleeves and get their hands dirty. The role will split time behind a computer and in our logistics hub / field, as you will be responsible for owning and refining operational processes.
What You’ll Do:
Manage our local logistics hub and workforce - Operations is core to this role. You will have the responsibility for defining our hiring needs, building our local team and managing our logistics hub. You will focus on ensuring our operations are safe for riders and contractors as well as efficient in executing on what needs to be done to make our business is a success in Auckland. This includes allocation of labor, assigning job duties, managing staffing agencies, allocating and tracking performance KPI’s.
Create & Optimise Process - we are a new company launching a new product in new environments - we not only need to create and constantly optimise our own processes for this operation, but for the many JUMP systems that are to follow in the near future.
Grow the business - you will be constantly seeking solutions that scale, while overseeing the growth of our business. Your processes and projects will directly contribute to the city’s growth.
Analyse Data - you will ensure you are creating, collecting, and incorporating as much data about operations as possible to constantly monitor performance and find opportunities to improve. You, with help from colleagues, will build the analytical frameworks and operational models to enable constant improvement.
Problem Solve - all day everyday. You will operate a technology platform and capital assets in dynamic urban environments. All kinds of obstacles, barriers, problems, and snags happen on a daily basis and you must be ready to solve them as fast as they happen. You see upcoming systemic problems from far away, and nip them in the bud.
Collaborate - operations will need to collaborate with data scientists, communications and marketing, engineers, supply chain professionals, HR, and other teams.
Balance attention to detail with swift execution - we need to do things quickly, and we need to do them well. Balancing those can be challenging, and this should be a strength.
Wear many different hats - This role will have ownership over areas including managing a large and diverse team of field technicians and/or mechanics, overseeing our operations in the field or our logistics hub, facilities and vehicle upkeep, workplace safety, parts inventory, charging infrastructure, process creation, project management, etc.
Ability to learn new skills and grow with the role - As JUMP continues to expand, this role will be charged with directing and overseeing additional operational processes and projects.
What You’ll Need:
Minimum of 7 years of experience in operations, supply chain, engineering, manufacturing, or relevant business / industries.
Minimum of 3 years leadership experience
Experience solving complex problems, exercising good judgment in ambiguous circumstances, and effectively communicating across a diverse team.
Comfortable learning and using new software tools.
Strong interpersonal skills. Ability to build relationships, lead a team, manage employees, and create a hard-working but fun workplace
Proven to be self-motivated, self-directed, and eager to take ownership of tasks to ensure a solution.
Black belt in problem-solving.
Excellent organization and time management systems for yourself and your team.
Knowledge or passion for any of the following a plus: the local market, mobility, mechanics, engineering, and data/analytics.
About JUMP:
JUMP is building the future of urban mobility: shared electric vehicles that are the quickest, most enjoyable, and most empowering way to get around a city. Cheaper than most transportation options and faster than cars in traffic, JUMP is a game-changer for local transportation. Founded in 2010, JUMP pioneered dockless bike share and has deployed more than 14,000 bikes in 6 countries. This year JUMP is launching the next generation of e-mobility options across ANZ. Our goal is to transform cities, making them more sustainable, equitable, and livable through electric mobility.
To make this vision a reality, we need to grow our team. We place tremendous value on our company's roots and culture: a mix of ingenuity, controlled chaos, hard work, and sense of purpose. This is a great opportunity to join a rapidly growing team that is shaping the future of transportation."
22,Senior Geotechnical Engineer,AECOM,"Auckland City, 1021","New Zealand - Auckland, Auckland
Job Summary
We are recruiting a Senior Geotechnical Engineer to join our well established and growing Auckland Office. This role offers you an exciting opportunity to contribute to the success of our 40 strong national Ground Engineering team, to work with and support colleagues from a variety of engineering and environmental disciplines and to assist in the growth of our Ground Engineering and Tunnelling team.
We are looking for an ambitious team player who is looking for an opportunity to assist in the development of innovative, cost-effective and buildable solutions in an environment that is collaborative, stimulating and fast-paced. Your extensive geotechnical consultancy experience, in particular, strong capability in geotechnical studies, investigation, and design for highway earthworks, bridge foundations, retaining structures and strengthened earthworks will add to our teams existing strengths.
Nationally our Ground Engineering team provides one-stop access to services ranging from project management, feasibility studies, detailed design, contract administration and construction supervision for geotechnical works.
You will provide technical support to both internal and external clients to a high level of technical quality, to programme and budget
Utilize your expertise to apply advanced scientific principles, theories, practices and existing technologies develop technical solutions to complex problems
Interpret and record data, conducts analyses, compare findings to relevant studies and local, provincial and national regulations to ensure compliance
Undertake design and reporting of a wide variety of geotechnical works including geological and geomorphological mapping, slope stability, foundations, retaining structures, earthworks and ground improvement
Conduct research and investigation as required.
Plan and organize project studies
Assist in resolving conflicting technical information and unsuitability of standard procedures
Perform complex assignments requiring the development of unique solutions to problems.
May oversee the work of less experienced scientists.
Minimum Requirements
Experienced Geotechnical Engineer with a proven track record in studies, investigations and geotechnical design, in particular for new build transportation infrastructure.
Possess strong problem solving and interpersonal skills.
Strong written and verbal communication skills; the ability to write clear and concise technical reports is essential.
In-depth knowledge and experience of relevant design standards.
Ensures that Health and Safety issues are addressed throughout the life of a project.
In-depth hands-on experience of routinely used geotechnical software including gINT, Slope/W, SLIDE and Plaxis; GIS or Geospatial skills desirable.
In-depth knowledge of a wide variety of ground conditions and of soil and rock design parameter selection; local knowledge and experience is advantageous.
Valid driving licence is essential.
Willing to travel to other offices and sites within NZ is essential, and a willing to consider overseas assignments preferred.
Preferred Qualifications
Geotechnical Engineering are preferred, although Engineering Geologists with appropriate design skills will be considered.
What We Offer
When you join AECOM, you become part of a company that is
pioneering the future . Our teams around the world are involved in some of the most cutting-edge and innovative projects and programs of our time, addressing the big challenges of today and shaping the built environment for generations to come. We ensure a workplace that encourages growth, flexibility and creativity, as well as a company culture that champions
inclusion, diversity and overall
employee well-being through programs supported by company leadership. Our
core values define who we are, how we act and what we aspire to, which comes down to not only
delivering a better world , but working to “make amazing happen” in each neighborhood, community and city we touch. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours."
23,Intermediate Data Scientists,Plexure,"Auckland City, 1010","Love modelling Big data? Interested in working with a genuine NZ success story competing globally in terms of data volume with over 150 million registered users on our platform?
We are after 2 X Intermediate Data Scientists to join our Data team based in Auckland CBD
Who We Are:
What do we do? It’s simple really - We develop industry leading mobile engagement software solutions for some of the world’s biggest retail brands. An NZX listed company with 150 million customers in more than 55 countries; we’ve gone through a headcount growth of over 70 associates in the last six months and are on the lookout for motivated professionals to join us on our success roadmap moving forward.
About the Role:
We are in high growth mode and are on the lookout for 2X Data Scientist with 3-4 years commercial experience creating and developing ML models into commercial business environments. There is a real focus on empowering business stakeholders to make informed decisions based on advanced analytics and data driven insights.
What you’ll need to be successful:

Experience using machine learning algorithms for predictive analytics across a range of business cases including segmentation, optimization and recommendation systems.
Experience in big data tools such as AWS EMR, pySpark
Experience using some of Python, R, Java, SAS, SPSS or similar tools.
Advanced SQL skills.
Abilities to understand capabilities of working within AWS and Azure is a strong positive.
What’s in it for you:
Greenfield projects & internal development opportunities are a focus of our culture. There is also a real focus on self-initiated training & staff development for you to take ownership of.
You'd be joining an innovative and results focused business with a growth mindset and a love of celebrating success with food and festivities; whether that’s through our daily 3pm snacks, weekly Friday drinks, monthly morning teas, or regular celebrations just for the sake of celebrating. Our open plan office aids both work and play with a pool table, board games and large break out spaces with lots of comfy couches.
Apply Now!"
24,Senior Data Scientist / Mathematician (Machine Learning / Python),Sunstone Talent,"Christchurch, Canterbury","An interesting software house is looking for a Senior Data Scientist with a background in mathematics / statistics to analyse data, apply statistical methods to build machine learning models & create predictive data analytics tools & products.

You'll create mathematical & statistical models to enhance data pipelines & tooling within a Cloud / OpenSource product development environment working with an international team.

What you’ll bring:

***PhD or MSc or BSc in maths, statistics, economics, physics or similar
***Experience of designing mathematical models and algorithms
***4-7 years experience building machine learning models with predictive modeling
***2-4 years commercial big data experience ideally with Spark, Hadoop, Kafka or similar creating data analytics or software for production
***You'll have the opportunity to create mathematical models & data science concepts to build machine learning models and enhance data pipelines for great product outcomes
***Work in a big data environment which includes AWS EMR, Hadoop, Spark, Flink, Kafka (Kafka Connect & Kafka Streaming), Camus and Druid
***Experience of understanding data collection through to data endpoints and outcomes
***Scripting Experience in Python
***A bonus if you've particpated in Kaggle data science competitions
***Experience working with a team, having mentoring or leadership experience in a commercial data or software product environment a bonus

What you’ll get:

***Exciting software house environment
***Able to come up with new data design ideas, apply machine learning & see them through to get awesome outcomes
***Flexible working culture that is supportive of your needs, wellness & training

Join an exciting, growing company with lots of new data science projects

Please send your CV with a short note to paul@sunstonetalent.com
Return to top IT Job List"
25,Stipend/PhD Student - Digital formulation of meat products - AgResearch,AgResearch,"Palmerston North, Manawatu-Wanganui","Ph.D. studentship on artificial intelligent system for digital formulation.
The Role
This is your chance to join our AgResearch Meat Quality Team on a fully funded PhD Scholarship to develop a novel artificial intelligent system to support digital formulation of meat products. Under the guidance of Dr Marlon Martins dos Reis you will have the opportunity to develop reinforcement learning methods for digital food formulation using data from spatially resolved spectroscopy and diffuse reflectance hyperspectral imaging collected from meat and meat products.
You will work with supervisors from AgResearch and Auckland University and will perform majority of your research in the AgResearch laboratories in Palmerston North. We have a flexible start date from March - April 2020.
Duties
Designing and executing research plans
Conducting experiments
Selecting and adapting appropriate methods
Analyses of experimental results
Development of machine learning methods
Presentation of research findings
Writing of manuscripts and Thesis
About you
BSc (honours) or MSc in Chemistry or Food Technology or Computer Sciences or similar area
Experience in machine learning and image analysis
Experience in image analysis and hyperspectral imaging
Skills in deep learning
Fluency in English
Ability to work collaboratively in a team environment
Diligent, resilient and enthusiastic
If this sounds like you, apply today with a covering letter detailing why you feel you would be suitable for this opportunity. Applications close 2nd March 2020.
For a confidential discussion contact Marlon Martins dos Reis, Senior Scientist +64 6 351 8068 or marlon.m.reis@agresearch.nz"
26,Senior Data Scientist - Christchurch based,Sourced,"Wellington City, Wellington","Senior level data scientist opportunity in Christchurch
Join a fantastic international company with a solid local culture
Genuine agile environment, developing solutions


Senior level data scientist opportunity in Christchurch
Join a fantastic international company with a solid local culture
Genuine agile environment, developing solutions
What’s in it for me?
We’re working with a genuinely unique company, offering an internal culture second to none, that encourages and rewards individuality, contribution, work life balance and collaboration. Working locally as part of a larger international company, they are looking to expand their team with an experienced Data Scientist. While working locally, you will form part of a larger international Data Science practice, and will have the opportunity to travel internationally from time to time.

What would I be doing?
You will be bringing Data Science capability to the local team, while working in with a global practice. Given the nature of the company, and that this is a new role, you can expect to take on a significant amount of responsibility, while also enjoying a high level of variety and scope.

What do I need?
The ideal candidate will bring a mix of the following;
PhD (not essential but preferred)
Senior level working experience in Data Science
Data analysis and programming ability
Experience with Java
Experience in code, data and big data
What do I do now?
Apply using the Apply button on this page
Who are we?
Sourced is a specialist IT Recruitment Agency primarily focused on permanent & contract positions within the Christchurch IT market.

Jobseekers come back to us time after time as we look out for them and provide sound, unbiased guidance throughout their careers. Our clients keep coming back because we do what we say we’ll do, working to genuinely understand their business, their culture and their unique dynamic. Keep up to date with all that is happening in your local IT and Technology market by registering with us now at www.sourced.nz

Overseas and New Zealand bound?
We work with candidates from all over the globe, every day. If you have made your decision to move to New Zealand and your plans are firmly underway, please get in touch by registering with us. We have clients who are sourcing specialised IT disciplines and are ready and willing to talk to you."
27,Data Scientist,Salt Recruitment,"Auckland City, Auckland","Initial 12 month contract for an experienced Data Scientist. You will work for a global consultancy well recognised in the market on site with one of their key clients. Competitive hourly rate and interesting project. ASAP start.
You will have:
– Strong skills in R, Python and SQL
– Experience with machine learning technologies
– Tensorflow or similar would be an advantage
– Client facing experience
– A background in Computer science, statistics or similar would be ideal
– Knowledge of NoSQL databases and Big data technologies eg Spark
You must be able to qualify for NZ Security Clearance
If this sounds like the role for you please apply or email me at eshanks@welovesalt.com
Salt is acting as an Employment Business in relation to this vacancy.
Job Information
Job Reference: JO-1908-151599
Salary:
Salary per: hour
Job Duration: 12 months
Job Start Date: ASAP
Job Industries: Technology
Job Locations: Auckland
Job Types: Contract"
28,Machine Learning Enineer,H2R Consulting,"Wellington City, Wellington","H2R Technology is pleased to have the opportunity to drive the recruitment of a Machine Learning Engineer within an amazing organisation, Volpara Solutions, setting out to change lives globally with its software and products.

As a senior member of the Volpara Science Team, the Machine Learning Engineer will work with the Imaging Scientists and others to apply machine learning to ultimately deliver scientifically and technically robust marketable products. The Machine Learning Engineer will push the boundaries of what we know today about cancer imaging – finding ways of using artificial intelligence to save families from cancer.

Responsibilities
Working with the clinical and product teams to fully understand the clinical problems and to deliver marketable and saleable product features.
Working with imaging scientists to devise and try either classical image processing or machine learning to the problems seeking solutions which are robust, and which will work on the millions of images being processed by us each year from multiple different x-ray machines, all with code which is reliable, robust and fast.
Taking leadership in the conversation of research codes involving classical image processing (e.g. Python/MATLAB) into robust, portable, product code.
Investigating where necessary use of hardware-based approaches to accelerating machine learning.
Educating the science team and the organisation at large regarding the capability of artificial intelligence and application to our products.
Representing the organisation at conferences and seminars, as needed.
Ensuring all the image processing and machine learning done is well documented.
Participating in other development projects outside image processing and machine learning, as needed.
Ensure that work performed by the research team is developed in such a way as to facilitate commercialisation into Volpara products, including consideration for the quality and regulatory environment.
Understand and promote the importance of information security and safeguarding of protected health information.

Experience & Qualifications
PhD specialising in image processing and/or image focussed machine learning (preferable)
Experience in a commercial environment, with a focus on translating research into shippable machine learning features/code.
Have experience of both classical image processing and machine learning
Basic understanding of Physics.
Understand image registration.
Preferably have experience in imaging and data mining.
Be able to code in C#, C++, Python or MATLAB.
Be Agile in approach

If you feel that you can add value during this exciting time at Volpara Solutions and have the above skills then you can Apply by sending your CV to Kane Landers – kane.landers@h2r.co.nz quoting “25465 – Machine Learning Engineer” in the subject line or call (04) 499 9471.
Alternatively, you can apply using the button below."
29,Senior Data Scientist,Sourced,"Christchurch, Canterbury","Senior level data scientist opportunity
Join a fantastic international company with a solid local culture
Genuine agile environment, developing solutions


Senior level data scientist opportunity
Join a fantastic international company with a solid local culture
Genuine agile environment, developing solutions
What’s in it for me?
We’re working with a genuinely unique company, offering an internal culture second to none, that encourages and rewards individuality, contribution, work life balance and collaboration. Working locally as part of a larger international company, they are looking to expand their team with an experienced Data Scientist. While working locally, you will form part of a larger international Data Science practice, and will have the opportunity to travel internationally from time to time.

What would I be doing?
You will be bringing Data Science capability to the local team, while working in with a global practice. Given the nature of the company, and that this is a new role, you can expect to take on a significant amount of responsibility, while also enjoying a high level of variety and scope.

What do I need?
The ideal candidate will bring a mix of the following;
PhD (not essential but preferred)
Senior level working experience in Data Science
Data analysis and programming ability
Experience with Java
Experience in code, data and big data
What do I do now?
Apply using the Apply button on this page
Who are we?
Sourced is a specialist IT Recruitment Agency primarily focused on permanent & contract positions within the Christchurch IT market.

Jobseekers come back to us time after time as we look out for them and provide sound, unbiased guidance throughout their careers. Our clients keep coming back because we do what we say we’ll do, working to genuinely understand their business, their culture and their unique dynamic. Keep up to date with all that is happening in your local IT and Technology market by registering with us now at www.sourced.nz

Overseas and New Zealand bound?
We work with candidates from all over the globe, every day. If you have made your decision to move to New Zealand and your plans are firmly underway, please get in touch by registering with us. We have clients who are sourcing specialised IT disciplines and are ready and willing to talk to you."
30,Freshwater Ecologist - Fixed Term - NIWA,NIWA,"Hamilton, Waikato","NIWA is New Zealand's leading natural resources and environmental science services provider, specialising in atmospheric, freshwater and marine research. Our purpose is to enhance the economic value and sustainable management of New Zealand's aquatic resources and environments, to provide an understanding of climate and the atmosphere and increase resilience to weather and climate hazards to improve the safety and wellbeing of New Zealanders.
We are seeking an enthusiastic and experienced freshwater ecology scientist for a fixed-term position in our Hamilton office to support a range of largely freshwater projects. The position encompasses both research and consultancy work with a focus on the restoration of aquatic ecosystems. Key tasks will include but not be limited to:
Advancing the field of freshwater ecology by carrying out invertebrate research suitable for peer-reviewed scientific publication.
Developing and championing NIWA tools that ensure freshwater resource management decision-making is based on the best hydro-ecological information, particularly with respect to maintaining fish and invertebrate communities and water quality.
Securing consulting revenue for NIWA through preparation of proposals and tenders, and client relationship building.
Providing internal and external advice on technical approaches to the restoration of instream habitats and ecological communities.
You will need to have qualifications in an ecological science or a related field and several years' relevant experience working in an environmental management or science role. You must be familiar with freshwater invertebrate sampling, identification and ecology and have good data analysis skills. You will need to be willing to carry out commercial consultancy projects alongside research programmes and work well as part of a team."
31,Air Quality Scientist (Auckland) - Contract,Beca,"Auckland City, Auckland","Air Quality Scientist (Auckland) - Contract
Contribute to the betterment of air quality and ecological environments across New Zealand
Be a trusted advisor providing considered consulting services to clients
Work with a passionate and dedicated team to cover maternity leave, with potential career opportunities
The Opportunity
Join our leading environmental practice, where you will be partnering with our clients providing consulting advice and technical assessments across the air quality and environment fields. This role will enable you to play a lead role shaping the air quality requirements across a wide variety of industrial, commercial, infrastructure and local authority clients working in a New Zealand nationwide practice.
You will be a key part of our Environmental Advisory Group who are a tight knit team of trusted advisors, scientists and environmental specialists, committed to meeting the environmental goals for projects of all sizes. This role is a 6-month fixed term contract to provide cover for maternity leave.
In this role, you will:
Undertake, write and review air quality technical assessments to support a range of projects including resource consent applications
Liaise with and develop great relationships with other Beca staff as well as external Beca clients
Prepare or assist with the preparation of proposals to clients
Contribute to improving air quality knowledge both in this practice and within Beca
Uphold and promote the Beca key values of partnership, tenacity, enjoyment and care
About you
This role will enable you to bring and combine your passion for the environment, your background in air quality resource management and environmental consulting to solve real world client problems. You will enjoy working with clients to understand their needs, as well as applying your air quality and scientific rigour to providing robust advice, solutions and technical assessments to improve environmental outcomes.
This is a broad role where ideally your background will include:
Experience in providing consulting services across air quality resource management
A good understanding of the New Zealand air quality legislative and planning framework
Experience with the use of atmospheric dispersion models, with Aermod, or Calpuff preferred
Proven ability in data analysis, statistics and interpretation with good spreadsheet skills
Strong communication and writing skills
A degree in a physical science discipline, engineering or related environmental science
Experience in developing air quality monitoring plans & certified air quality professional (CAQP) would be an advantage
This position will provide you with wide exposure and create opportunities for career and professional development across the Beca business, both locally and across Australasia.
Environments Team at Beca
You’ll be joining designers, planners, fellow scientists and environmental engineers with a passion for helping clients, stakeholders and communities develop a better understanding of the social, economic and environmental implications of their activities and aspirations. As a team we strive to provide sustainable, culturally sensitive and pragmatic solutions to contribute to making every day better. We also like to have fun along the way, so a good sense of humour will hold you in good stead.
Apply now
To apply for this role, please follow the online application process.
About Beca
Beca is one of the largest employee-owned professional services consultancies in the Asia-Pacific region. Our team of over 3,400 professionals is diverse enough to bring a wide range of perspectives and expertise to every client and challenge, creating resourceful, smart solutions from our collective experience and insights.
While our experience has been 100 years in the making, it’s the fresh talent we’re nurturing, the innovative thinking we’re developing and the connections that we’re forging that get us most excited for the future. We offer broad career development and flexible working arrangements enabling you to bring your best you to work.
To find out more about Beca’s purpose, people and projects, visit www.beca.com."
