,Job_title,Company_name,Locations,Summary
74,Senior Data Engineer / Consultant,Michael Page,"Auckland City, 1010","Are you someone who loves data and turning information into actionable insights for end users? Are you interested in Big Data? Altis is seeking Senior Data Engineers to join our growing Auckland team.
This is an exciting opportunity to join a leader in the industry and work on projects that make a real difference.
Why Altis?

Altis Consulting was established in 1998 and has become the leading Data and Analytics consultancy in Australia and New Zealand. We are extremely proud to have been recognised 10 years in a row as a Great Place to Work and of our strong company culture focused on our people and enabling them to achieve their best.
As a vendor-independent consultancy, you'll work with a variety of technologies and solutions to deliver projects that make a real difference. At Altis you will receive training from industry thought leaders and be mentored to develop your full potential. You'll work with diverse clients and industries and be part of projects that deliver tangible business outcomes.

About the role:
As an Altis consultant you will employ your initiative, experience, technical knowledge and strong oral and written communication skills to provide advice and solutions that make a tangible difference to clients. You will use your in depth understanding of Data, Information Management and Analytics to develop clear strategies and road-maps to guide our clients on their data to information journey. You'll be responsible for the end to end delivery and technical leadership of high quality business solutions and other projects to solve issues, bring value, and improve business performance.

As part of an Altis team, you'll be part of a dynamic workplace in which diversity, camaraderie and professional excellence are celebrated. We like to have fun as a team, encourage collaboration and continuous learning and take pride in delivering the best possible for our clients.

Desired Skills and Experience:
You will have 3-5 years of software or application development experience as well as possess the following skills:
Excellent communication skills
Strong foundational skills in SQL
Data extraction and processing skills using SQL, MapReduce, Pig, Spark and/or Hive
Knowledge of S3, EC2 and/or EMR in AWS, or Microsoft’s Azure HDInsight
Initiative and eager to try new approaches
Ability to learn and use new technologies quickly & effectively
Altis is an equal opportunity employer and WGEA pay equity ambassador.
You must have the right to work in New Zealand to be eligible for this role.

Follow us on LinkedIn for the latest insights and opportunities https://www.linkedin.com/company/altis-consulting"
75,Seamer Maintenance Engineer,Verizon,"Hastings, Hawke's Bay","We require two Seamer Maintenance Engineers for our King Street Site. These positions are an integral part of our Engineering team that will provide World Class maintenance.
What we require from you:
Trade certificate
3-5 years experience with seamers and filling machinery
Ability to communicate effectively with all levels of staff including production, engineering and management.
Ability to analyse data, prepare reports and preventive maintenance programs.
Computer literate
What we offer:
A stepping stone role to future management roles if desired.
The true ownership to influence the success of the World’s 5th largest food company
A challenging environment where no two days are the same and that you’ll be challenged each and every day
On-going opportunities for you to grow and develop within our thriving organization.
Competitive remuneration
Kraft Heinz is committed to a drug and alcohol free workplace. The successful applicant will be required to undergo a pre-employment drug test.
**Only people who are eligible to work in New Zealand or who are certain they can gain eligibility through immigration processes should apply. Evidence will be required."
76,Support Engineer – Online,Foodstuffs North Island,"Auckland City, Auckland","Company Description
The Warehouse Group is on a journey to transform the future of retail. The retail world is changing and the need to be more agile/responsive is more important than ever to ensure we remain customer focused.
Technology, and the teams developing and supporting that technology, are the key to that transformation.

Job Description
As a Support Engineer in the Online Support and Development Team, you will be part of a high performing agile and cross-functional product team.
Whilst the ongoing support, management, and maintenance of the solutions is your primary goal, you will also perform other duties required for the team to deliver on their goals while ensuring that the operation of each solution continues to meet business objectives.
You will not only be passionate about the role that you play in the team but also the solutions in the online business area and the organisational benefits that they provide; with a keen willingness to share and mentor other members of your team.

Qualifications
You'll bring the following:
Experience delivering continuous change and improvements to IT systems;
The ability to learn new systems quickly;
Strong general systems knowledge, and the ability to abstract that knowledge over similar systems;
Continuous Improvement focus;
Excellent understanding of systems integration, patterns, techniques, and related challenges;
Experience in the process of resolving problems on information systems and familiarity with the associated tools and techniques;
Experience in data ETL (extraction, transformation and loading) processes to ensure data continuity;
Ability to work under pressure;
Strong problem solving skills and experience. Lateral thinking and analytical ability essential.
Qualifications - Essential
BSc Computer Science or similar.
Some understanding of Web Browsers (IE, Chrome, Firefox, Safari, Edge).
Some understanding of Windows 8 and higher.
Some understanding of Web Services and API's.
Some understanding of HTML, CSS, and Javascript.
Solid understanding of the SDLC processes.
Solid understanding of Agile principles.
Solid understanding of Retail concepts and principles as they relate to the online Customer experience.
Solid understanding of SQL.
Solid understanding of XML, and JSON.
Solid experience in writing support documentation.
The ability to understand of how solutions are architected and integrated internally and with external third-party software.

Additional Information
More about us
You’ll be joining our Northcote office and a great team of technology enthusiasts. We've got an on-site cafe with great views of the city and you'll get your birthday off, a healthy work life balance and a great discount to use across our stores.
If you’re keen to join the team who are changing the future of retail in New Zealand, apply now!
#futureofretail"
77,Senior Geotechnical Engineer,Central Innovation Recruitment,"Auckland City, 1021","New Zealand - Auckland, Auckland
Job Summary
We are recruiting a Senior Geotechnical Engineer to join our well established and growing Auckland Office. This role offers you an exciting opportunity to contribute to the success of our 40 strong national Ground Engineering team, to work with and support colleagues from a variety of engineering and environmental disciplines and to assist in the growth of our Ground Engineering and Tunnelling team.
We are looking for an ambitious team player who is looking for an opportunity to assist in the development of innovative, cost-effective and buildable solutions in an environment that is collaborative, stimulating and fast-paced. Your extensive geotechnical consultancy experience, in particular, strong capability in geotechnical studies, investigation, and design for highway earthworks, bridge foundations, retaining structures and strengthened earthworks will add to our teams existing strengths.
Nationally our Ground Engineering team provides one-stop access to services ranging from project management, feasibility studies, detailed design, contract administration and construction supervision for geotechnical works.
You will provide technical support to both internal and external clients to a high level of technical quality, to programme and budget
Utilize your expertise to apply advanced scientific principles, theories, practices and existing technologies develop technical solutions to complex problems
Interpret and record data, conducts analyses, compare findings to relevant studies and local, provincial and national regulations to ensure compliance
Undertake design and reporting of a wide variety of geotechnical works including geological and geomorphological mapping, slope stability, foundations, retaining structures, earthworks and ground improvement
Conduct research and investigation as required.
Plan and organize project studies
Assist in resolving conflicting technical information and unsuitability of standard procedures
Perform complex assignments requiring the development of unique solutions to problems.
May oversee the work of less experienced scientists.
Minimum Requirements
Experienced Geotechnical Engineer with a proven track record in studies, investigations and geotechnical design, in particular for new build transportation infrastructure.
Possess strong problem solving and interpersonal skills.
Strong written and verbal communication skills; the ability to write clear and concise technical reports is essential.
In-depth knowledge and experience of relevant design standards.
Ensures that Health and Safety issues are addressed throughout the life of a project.
In-depth hands-on experience of routinely used geotechnical software including gINT, Slope/W, SLIDE and Plaxis; GIS or Geospatial skills desirable.
In-depth knowledge of a wide variety of ground conditions and of soil and rock design parameter selection; local knowledge and experience is advantageous.
Valid driving licence is essential.
Willing to travel to other offices and sites within NZ is essential, and a willing to consider overseas assignments preferred.
Preferred Qualifications
Geotechnical Engineering are preferred, although Engineering Geologists with appropriate design skills will be considered.
What We Offer
When you join AECOM, you become part of a company that is
pioneering the future . Our teams around the world are involved in some of the most cutting-edge and innovative projects and programs of our time, addressing the big challenges of today and shaping the built environment for generations to come. We ensure a workplace that encourages growth, flexibility and creativity, as well as a company culture that champions
inclusion, diversity and overall
employee well-being through programs supported by company leadership. Our
core values define who we are, how we act and what we aspire to, which comes down to not only
delivering a better world , but working to “make amazing happen” in each neighborhood, community and city we touch. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours."
78,Data Engineer,AECOM,"Auckland City, Auckland","Experience in data, engineering & development data background
NZ's Leading Cloud Service Provider
About Our Client
New Zealand's leading cloud service provider.
Job Description
Designing software platform for reliability and scalability- mainly Big data, IoT, Cloudnative, open source and Hadoop based data solutions
Assemble large, complex data sets that meet functional / non-functional business requirements
Develop a deep understanding of a core component of the data platform stacks on AWS or Azure cloud, think through all of the moving pieces and make recommendations on design and configuration
Design and implement modernised ETL platform and data processing solutions through modernised cloud based solutions (S3, Redshift, Cosmos etc)
The Successful Applicant
Experience building and optimizing 'big data' data pipelines, architectures and data sets.
Experience with Big data software stacks, specifically Hadoop and Apache Spark frameworks
Certificated in either Cloudera, Pentaho, Hortonworks, MapR or AWS data
certifications
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
What's on Offer
Opportunity to work for one of New Zealands leading cloud service provider
Contact:
Samee Amin
Quote job ref: 107438166
+64 9 354 8119
Save Job
Apply
New Zealand's leading cloud service provider.
Job Description
Designing software platform for reliability and scalability- mainly Big data, IoT, Cloudnative, open source and Hadoop based data solutions
Assemble large, complex data sets that meet functional / non-functional business requirements
Develop a deep understanding of a core component of the data platform stacks on AWS or Azure cloud, think through all of the moving pieces and make recommendations on design and configuration
Design and implement modernised ETL platform and data processing solutions through modernised cloud based solutions (S3, Redshift, Cosmos etc)
The Successful Applicant
Experience building and optimizing 'big data' data pipelines, architectures and data sets.
Experience with Big data software stacks, specifically Hadoop and Apache Spark frameworks
Certificated in either Cloudera, Pentaho, Hortonworks, MapR or AWS data certifications
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
What's on Offer
Opportunity to work for one of New Zealands leading cloud service provider
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Auckland"", ""addressRegion"" : ""New Zealand"" } } }

Function:Information Technology
Specialisation:IT Architecture
Industry:Technology & Telecoms
Location:Auckland
Contract Type:Permanent
Consultant name:Samee Amin
Consultant phone:+64 9 354 8119"
79,Lead Software Engineer - Mobile Applications,Michael Page,"Christchurch, 8013","What you’ll be doing...
Verizon Connect is guiding a connected world on the go by automating, optimizing and revolutionizing the way people, vehicles and things move through the world. Our full suite of industry-defining solutions and services put innovation, automation and connected data to work for customers and help them be safer, more efficient and more productive. With more than 3,500 dedicated employees in 15 countries, we deliver leading mobile technology platforms and solutions.
As a SaaS leader, we know our talent is the most important component to our success. We hire top talent and empower them to do their best work. As a division of Verizon, we combine the fun and excitement of a startup environment with the resources, operational excellence, and brand recognition of an established tech giant.
You will lead a dynamic and successful team in our Christchurch office, continuously adapting and improving our methodologies and technologies to be the best at what we do: provide innovative tracking software to trucking companies all around the world. This team is responsible for maintaining and enhancing two native mobile apps (iOS and Android) as well as a legacy hybrid mobile app, and works closely with the API team and other teams within a wider group focused on regulatory compliance solutions. You will be working primarily with Java, Swift, Kotlin and Typescript.
Writing high-quality code - we expect a Squad Lead to lead by example in every area, none more so than in the hands-on development of our products.
Leading a cross-functional team using code on multiple platforms.
Managing deployments and testing.
Ensuring that the team is actively contributing to and reacting to automation tests.
Ensuring that code written to a high standard and ensuring a robust code review process is in place.
Educating the team on best practices, workflows, and other processes.
Optimising your squad’s specific needs and strengths.
What we’re looking for...
You’ll need to have:
Bachelor’s degree or four or more years of work experience.
Four or more years of relevant work experience.
Experience in agile/lean methodologies and processes (ideally Kanban) leading process improvements and engineering disciplines.
Experience mentoring junior developers.
Experience in measuring and improving performance of production systems.
Knowledge of Object Oriented/SOLID Design principles and practices.
Experience with common patterns in distributed systems (REST, SOA, and DDD).
Knowledge of GIT or related source control technology.
Even better if you have:
A degree in Computer Science or a related field.
Mobile application development experience.
Knowledge of AWS based architectures and services.
Oral and written communication skills, including the ability to effectively present to engineering and product groups.
Ability to lead systems analysis with application design individually and with an architecture team to deliver detailed application specifications.
Ability to lead and guide a team.
Keyword: VZConnect
When you join Verizon...
You’ll have the power to go beyond – doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far."
80,"Software Engineer (Java, Micro-Services)",Spider Tracks Limited,"Mount Roskill, Auckland","About the role
Foodies is on an awesome journey to become a truly customer insights-driven and efficient Co-op, and one that is digitally enabled. We want to be a digital business that continuously exploits digital technologies, blurs digital and physical worlds – creating new sources of value for customers and increasing operational agility and simplicity
Releasing software in-time that meets highest quality standards, is easy to deploy, low on memory, starts fast, scales well and almost never breaks you’ll;
Design, implement and improve our highly-scalable, Java 8 and Java 11 based micro-services in an AWS, Kubernetes cloud centric environment
Write business code that drives our Online customer experience as well as the optimal execution of our most critical Enterprise business processes
Engage with other developers to level up on our engineering and DevOps practice up to selecting the best tools in class
About you
A senior operator, you’ll be passionate about tech, opinionated about software and a fantastic team player who thrives in agile, collaborative environments.
With several successful years in Java (8 or later, ideally in Spring Boot, Maven or REST environments), you’ll know how to deal with Hibernate, Ebean and Spring Data. A technical role – here’s what else you’ll need:
Have Up-to-date knowledge in PostgreSQL with a good amount of exposure to other SQL DBs as well as some NoSQL
Have expert level experience in messaging and integration patterns, ActiveMQ, JMS
To know how to master AWS cloud technologies like S3, SNS, SQS, Lambda and tools like Kubernetes, Docker, Helm, Ansible
To be versed with Git, Bamboo, Maven, Bitbucket, Confluence
Development on a Mac with IntelliJ or alternative IDEs and using the k8s CLI is a no-brainer to you
Driving significant parts of our business, you’ll build awesome user experiences in our digital channels across the digital customer journey.
About us
We’re a team of 22,000 New Zealanders in a growing network of 300+ stores (PAK’nSAVE, New World, Four Square, Gilmours & Fresh Collective). We serve over 1.3 million customers every week in the most awesome little country in the world!"
81,SolidWorks CAD/PDM Administrator,Oji Fibre Solutions,"Auckland City, Auckland","SolidWorks CAD/PDM Administrator
Provide PDM support to talented design team
Solidworks PDM implementation experience
Short-term contracts available in Auckland, Hamilton and Christchurch
ABOUT THE ROLE
We are looking for an experienced PDM/CAD administrator to work with our talented engineers to implement PDM into clients workflow.
Based in Auckland, this crucial role will provide the successful candidate with short-term contracts. Successful performance in the role may lead to future contracting work.

DUTIES
Full implementation from scratch of SOLIDWORKS PDM software
Administration of CAD and related files in SOLIDWORKS PDM
Implementation of new SOLIDWORKS versions business-wide
CAD Data management


SKILLS & EXPERIENCE
Demonstrated experience in a similar role
Competent user of SOLIDWORKS Mechanical & SOLIDWORKS PDM Enterprise/Professional
Relevant qualification in Mechanical Engineering or similar
Acute attention to detail
Excellent communication and inter-personal skills


HOW TO APPLY
Click APPLY and attach your current resume and a cover letter – don’t forget to include your location.

Only shortlisted candidates will be contacted.
Please note that by applying to our organisation you accept that your application will be held on our systems and databases and may be used in consideration for this or any other role which we may deem you potentially suitable"
82,Senior Geotechnical Engineer,Beca,"Auckland City, 1021","New Zealand - Auckland, Auckland
Job Summary
We are recruiting a Senior Geotechnical Engineer to join our well established and growing Auckland Office. This role offers you an exciting opportunity to contribute to the success of our 40 strong national Ground Engineering team, to work with and support colleagues from a variety of engineering and environmental disciplines and to assist in the growth of our Ground Engineering and Tunnelling team.
We are looking for an ambitious team player who is looking for an opportunity to assist in the development of innovative, cost-effective and buildable solutions in an environment that is collaborative, stimulating and fast-paced. Your extensive geotechnical consultancy experience, in particular, strong capability in geotechnical studies, investigation, and design for highway earthworks, bridge foundations, retaining structures and strengthened earthworks will add to our teams existing strengths.
Nationally our Ground Engineering team provides one-stop access to services ranging from project management, feasibility studies, detailed design, contract administration and construction supervision for geotechnical works.
You will provide technical support to both internal and external clients to a high level of technical quality, to programme and budget
Utilize your expertise to apply advanced scientific principles, theories, practices and existing technologies develop technical solutions to complex problems
Interpret and record data, conducts analyses, compare findings to relevant studies and local, provincial and national regulations to ensure compliance
Undertake design and reporting of a wide variety of geotechnical works including geological and geomorphological mapping, slope stability, foundations, retaining structures, earthworks and ground improvement
Conduct research and investigation as required.
Plan and organize project studies
Assist in resolving conflicting technical information and unsuitability of standard procedures
Perform complex assignments requiring the development of unique solutions to problems.
May oversee the work of less experienced scientists.
Minimum Requirements
Experienced Geotechnical Engineer with a proven track record in studies, investigations and geotechnical design, in particular for new build transportation infrastructure.
Possess strong problem solving and interpersonal skills.
Strong written and verbal communication skills; the ability to write clear and concise technical reports is essential.
In-depth knowledge and experience of relevant design standards.
Ensures that Health and Safety issues are addressed throughout the life of a project.
In-depth hands-on experience of routinely used geotechnical software including gINT, Slope/W, SLIDE and Plaxis; GIS or Geospatial skills desirable.
In-depth knowledge of a wide variety of ground conditions and of soil and rock design parameter selection; local knowledge and experience is advantageous.
Valid driving licence is essential.
Willing to travel to other offices and sites within NZ is essential, and a willing to consider overseas assignments preferred.
Preferred Qualifications
Geotechnical Engineering are preferred, although Engineering Geologists with appropriate design skills will be considered.
What We Offer
When you join AECOM, you become part of a company that is
pioneering the future . Our teams around the world are involved in some of the most cutting-edge and innovative projects and programs of our time, addressing the big challenges of today and shaping the built environment for generations to come. We ensure a workplace that encourages growth, flexibility and creativity, as well as a company culture that champions
inclusion, diversity and overall
employee well-being through programs supported by company leadership. Our
core values define who we are, how we act and what we aspire to, which comes down to not only
delivering a better world , but working to “make amazing happen” in each neighborhood, community and city we touch. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours."
83,Data Engineer,Salt Recruitment,"Auckland City, Auckland","Experience in data, engineering & development data background
NZ's Leading Cloud Service Provider
About Our Client
New Zealand's leading cloud service provider.
Job Description
Designing software platform for reliability and scalability- mainly Big data, IoT, Cloudnative, open source and Hadoop based data solutions
Assemble large, complex data sets that meet functional / non-functional business requirements
Develop a deep understanding of a core component of the data platform stacks on AWS or Azure cloud, think through all of the moving pieces and make recommendations on design and configuration
Design and implement modernised ETL platform and data processing solutions through modernised cloud based solutions (S3, Redshift, Cosmos etc)
The Successful Applicant
Experience building and optimizing 'big data' data pipelines, architectures and data sets.
Experience with Big data software stacks, specifically Hadoop and Apache Spark frameworks
Certificated in either Cloudera, Pentaho, Hortonworks, MapR or AWS data
certifications
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
What's on Offer
Opportunity to work for one of New Zealands leading cloud service provider
Contact:
Samee Amin
Quote job ref: 107438166
+64 9 354 8119
Save Job
Apply
New Zealand's leading cloud service provider.
Job Description
Designing software platform for reliability and scalability- mainly Big data, IoT, Cloudnative, open source and Hadoop based data solutions
Assemble large, complex data sets that meet functional / non-functional business requirements
Develop a deep understanding of a core component of the data platform stacks on AWS or Azure cloud, think through all of the moving pieces and make recommendations on design and configuration
Design and implement modernised ETL platform and data processing solutions through modernised cloud based solutions (S3, Redshift, Cosmos etc)
The Successful Applicant
Experience building and optimizing 'big data' data pipelines, architectures and data sets.
Experience with Big data software stacks, specifically Hadoop and Apache Spark frameworks
Certificated in either Cloudera, Pentaho, Hortonworks, MapR or AWS data certifications
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
What's on Offer
Opportunity to work for one of New Zealands leading cloud service provider
"", ""jobLocation"" : { ""@type"" : ""Place"", ""address"" : { ""@type"" : ""PostalAddress"", ""addressLocality"" : ""Auckland"", ""addressRegion"" : ""New Zealand"" } } }

Function:Information Technology
Specialisation:IT Architecture
Industry:Technology & Telecoms
Location:Auckland
Contract Type:Permanent
Consultant name:Samee Amin
Consultant phone:+64 9 354 8119"
84,Data Engineer,Rocket Lab,"Auckland City, Auckland","Spidertracks, a kiwi success story that has until now, flown under the radar, are about to take off on the next leg of our journey. As a leading provider of IoT and SaaS analytics solutions for the aviation industry, our core purpose is to provide simple and smart solutions that allow our customers to make better decisions. We enjoy pushing traditional boundaries in our design and delivery of these and have a number of opportunities to join our team. If you seek mastery of your craft, have a curious mind and a healthy disrespect for the status-quo, then Spidertracks is for you!
We are looking for multiple engineers who are passionate about the data domain to join our Product Development team. Successful candidates will become part of our Data Insights team and will be responsible for unlocking the value of over 10 million flight hours and 3.5 billion dollars worth of aircraft that are tracked via platform. Your contribution will be key in driving forward new product offerings and services for our customers.

What will you bring to the role?
An enthusiasm for data technologies
Contributing to the design and implementation of our AWS based aviation safety data platform
Design highly available and scalable systems in collaboration with our tech leaders
3rd Party collaboration with integration partners to enrich our product offerings
Automation to remove menial activities from your day (test, build, deploy)
You strive for continuous improvement
Development Practice - implementation of high quality development practices in the data domain. We value the ideas and experience that our people bring into the business
Agile Environment - contribute to the continued improvement of these practices
Interpersonal Skills
Courage - you are bold and confident in contributing ideas. You seek out opportunities to provide and receive feedback
Knowledge Sharing - you support team members in the application of modern technologies and techniques, with a genuine empathy and desire to help them succeed
Collaboration - an awareness of varying degrees of communication when communicating to various functions of the business, such as Product Management, QA and platform development
Requirements
The successful applicants can demonstrate:
Experience in cloud platforms, AWS experience a must!
Experience in modern data engineering technologies and approaches
Experience with modern data visualisation tools and frameworks
Ensure Simplicity is practised in all demands of the role
Work in a cycle of continuous improvement, striving for excellence
Enjoy working in a diverse environment, remaining open-minded
Demonstrate a high-level of empathy, being curious about other’s perspective
Be responsible for own development, actively learning and searching for opportunities. We will support you.
Highly desirable experience:
Programming experience in one or more languages such as Python, R or Scala
Data engineering with AWS Athena, S3 and Glue
ML/AI
DevOps Culture
Benefits
A leadership team that’s passionate about your growth and professional development
Flexible working hours
Competitive salary
A diverse team
Environmentally friendly building, in a city fringe location
Weekly Lunch & Learn company-wide sessions
A space invaders machine"
85,Maintenance E&I Engineer,IQVIA,"Whakatane, Bay of Plenty","Oji Fibre Solutions (NZ) Limited is New Zealand’s largest pulp & paper manufacturer. Located in the sunny Eastern Bay of Plenty, the Tasman Mill produces for both the local and international markets. Here at Oji Fibre Solutions, we have an extensive team of people, who work together to produce quality kraft pulp, paper and fibre packaging products from renewable, sustainably harvested forestry and recycled wood fibre.
We are currently seeking an experienced Maintenance E&I Engineer in the Pulp Maintenance Team at our Tasman Mill. The role requires a dedicated, result-driven professional who ideally has maintenance or engineering experience in a large complex manufacturing or industrial environment.
Reporting to the Pulp Maintenance Manager, the successful candidate will deliver increased asset assurance of the Pulp Mill assets, take action to solve equipment integrity problems and develop mid/long term asset management strategies to improve reliability and extend the lifecycle of our assets.
The successful applicant will have the following attributes:
Bachelor Electrical Engineering or similar technical qualification (NZCE);
Hold a current NZ electrical practicing license;
Proven experience in maintenance asset integrity management;
Maintenance Management System experience (SAP or similar);
Intermediate to advanced proficiency with MS Project & MS Excel;
High level of interpersonal skills to facilitate cooperation with site personnel;
Ability to plan and schedule preventative, corrective and outage maintenance work using critical path methods;
A working understanding of engineering and asset management concepts;
Good attention to detail to maintain the integrity and accuracy of data.
To be successful in this role you will have excellent communication skills, strong problem solving skills, while contributing positively to team performance while ensuring a safe working environment by promoting safe work practices at all times.
There are lots of benefits in joining the committed and experienced team at Tasman. In return for your skills and commitment, Oji Fibre Solutions offers a competitive salary package, enhanced superannuation, subsidised medical insurance, life and income protection insurance and a great working culture.
In accordance with Company policy, the successful candidate will be required to undergo a pre-employment medical examination, drug test and criminal history check. Oji Fibre Solutions will meet these expenses.
If this position sounds like your type of challenge, then apply now submitting your letter of application and up to date CV.
Please follow the link attached to apply on line now:
https://ojifs.careercentre.net.nz/Job/Maintenance-EandI-Engineer/Bay-of-Plenty/3851
Closing Date: Wednesday 11 March 2020"
86,Senior Electrical Engineer - Kinleith,Absolute IT Recruitment Specialists,"Tokoroa, Waikato","Beca’s Industrial Business
Across our Australia and New Zealand industrial teams we have more than 340 professionals who have more than 40 years of collective experience working in complex industrial environments. We work across a range of markets including, food & beverage, mining & metals, oil & gas, chemical production and pulp & paper to investigate options, improve processes, and increase productivity. Our clients within these sectors are well recognised local and international brands who are looking to make everyday better for their people, products and services.
The Opportunity
Located just outside of Tokoroa in Kinleith, our Industrial team is managing a significant portfolio of work for our client at their Pulp and Paper site both out of our site office managing and delivering a portfolio of capital and non-routine maintenance projects for our client. Strong growth means that we are seeking a Lead Electrical Engineer to be a part of a driven, supportive and collaborative site based team.
Kinleith is at the heart of New Zealand’s forestry, timber and paper industry. Sitting between farmland and pine forests you will be surrounded by the natural beauty of the Waikato region. Just a stone throw from Rotorua, Taupo, Tauranga and Mount Ruapehu, whether its snow sports, wildlife, beaches or just the great outdoors, Kinleith has much to offer outside of your working day.
About You
You must have proven experience in an integrated Kraft pulp and paper mill with at least 10 years either working in that environment or in an allied field working with the mills. You will also skills and experience in the following areas:
Electrical and Instrumentation engineering in an integrated Kraft pulp and paper mill.
Instrumentation, Motor starters, 11kV & below, VSDs, generators & UPSs and the technical documentation that goes with these (drawings, specifications, scopes of work, instrument data sheets, P&IDs, equipment list, load list, instrument lists, valve lists, IO lists, SLDs, motor starter diagrams, loop drawings, IO connection drawings, block cable diagrams)
Running projects from start to finish including financial, risk and programme management
Ability to manage project teams including project management, budgets, engagement and control of sub- consultants and quality systems
Construction management and field supervision experience is beneficial but not essential
Ideally you have technical, delivery and client facing experience. You will have strong customer relationship skills, with the ability to demonstrate an understanding of our client's core business and ensure that services meet their expectations.
You will be experienced in delivering multiple projects, offering innovative solutions, with an emphasis on quality and delivery.
What we offer
A career with Beca will provide you with:
Professional development opportunities.
A supportive and caring work environment where you can bring your whole self to work.
Support with relocation and immigration to suitable applicants
Flexible working arrangements to balance your personal / family commitments.
Opportunities to learn from our industry experts and technical gurus across the Asia-Pacific.
Highly supportive environment of sharing and collaboration.
Excellent benefits provided to all staff – including discounted health insurance, discounts on gym memberships, and a huge number of social club events.
Beca prides itself on supporting a diverse and inclusive culture – open to inputs from creative people of all genders, ethnicity, identity, thought and experiences.
Ready to make the move?
New Zealand has lots to offer whether you are looking for greenery, beaches or ski slopes we really do have options to suit all. Where ever you choose to live we have work options to suit.
If you want to make everyday better, apply online today!. If you have any questions, call Autumn English – Talent Acquisition Business Partner on + 64 9 336 5954.
About Beca
Our clients do incredible things every day. They are transforming communities and changing lives, and we are right there alongside them.
Beca is one of the largest employee-owned professional services consultancies in the Asia-Pacific region. Our team of 3000-plus is diverse enough to bring a wide range of perspectives and expertise to every client and challenge, creating resourceful, smart solutions from our collective experience and insights.
While our experience has been 99 years in the making, it’s the fresh talent we’re nurturing, the innovative thinking we’re developing and the connections that we’re forging that get us most excited for the future. www.beca.com."
87,Data Engineer,Cubic Corporation,"Auckland City, Auckland","This role offers a great development opportunity for a data Engineer experienced in SQL , Tableau and ideally Cloud Technologies. There is a focus on assisting these businesses to ensure their data is being collected effectively and being utilised. You will be collecting data from multiple sources and performing high level analytics that will make a real difference to the business. You will be building new data warehouses and assisting with automation.
This role is based in Central Auckland but could offer remote options for the right candidate.
In order to be considered for the position you will have:
– Strong experience with SQL and data visualisation tools (ideally Tableau but similar technologies will also be considered)
– Strong communication skills, particularly when producing and presenting insights to a variety of stakeholders
– Experience in a customer focused role, looking at market or commercial data
– Knowledge of Data Warehousing, ideally in Cloud (they are using Google Cloud Platform)
– Hands on experience organising and analysing data as a key function of your role
– The ability to manage large volumes of data and work on multiple complex projects
An hourly rate contractor would also be considered for this role and there is a great package attached to the role
Roles like this don’t come around often, if this sounds like a match for you click apply or email eshanks@welovesalt.com
Salt is acting as an Employment Agency in relation to this vacancy.
Job Information
Job Reference: JO-1905-148840
Salary:
Salary per: annum
Job Duration:
Job Start Date: 1/07/2019
Job Industries: Technology
Job Locations: Auckland
Job Types: Permanent"
